KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;PNEUMOKOKKEN;SONSTIGE;AUFNAHMEN;BEV_ZAHL
11. KW 2024;OÖ;W;15 - 29;N;0;0;0;0;3;3;121300
11. KW 2024;OÖ;W;30 - 44;I;0;0;0;0;0;0;150188
11. KW 2024;OÖ;W;30 - 44;N;0;0;1;0;1;2;150188
11. KW 2024;OÖ;W;45 - 59;I;0;0;0;0;0;0;160021
11. KW 2024;OÖ;W;45 - 59;N;2;0;1;0;6;9;160021
11. KW 2024;OÖ;W;5 - 14;I;0;0;0;0;0;0;75932
11. KW 2024;OÖ;W;5 - 14;N;0;0;0;0;4;4;75932
11. KW 2024;OÖ;W;60 - 69;I;0;0;0;0;0;0;102629
11. KW 2024;OÖ;W;60 - 69;N;1;2;1;1;18;22;102629
11. KW 2024;OÖ;W;70 - 79;I;0;0;0;0;2;2;66672
11. KW 2024;OÖ;W;70 - 79;N;0;0;0;0;6;6;66672
11. KW 2024;OÖ;W;80+;I;0;0;0;0;1;1;54738
11. KW 2024;OÖ;W;80+;N;0;1;1;0;31;32;54738
11. KW 2024;SBG;M;0 - 4;I;0;1;0;0;0;1;14277
11. KW 2024;SBG;M;0 - 4;N;0;1;5;0;1;6;14277
11. KW 2024;SBG;M;15 - 29;I;0;0;0;0;0;0;49284
11. KW 2024;SBG;M;15 - 29;N;0;0;0;0;0;0;49284
11. KW 2024;SBG;M;30 - 44;I;0;0;0;0;1;1;59128
11. KW 2024;SBG;M;30 - 44;N;0;0;0;0;0;0;59128
11. KW 2024;SBG;M;45 - 59;I;0;0;0;0;0;0;59288
11. KW 2024;SBG;M;45 - 59;N;1;0;0;0;2;3;59288
11. KW 2024;SBG;M;5 - 14;I;0;0;0;0;0;0;28337
11. KW 2024;SBG;M;5 - 14;N;0;0;0;0;1;1;28337
11. KW 2024;SBG;M;60 - 69;I;0;0;0;0;0;0;34525
11. KW 2024;SBG;M;60 - 69;N;0;0;0;0;5;5;34525
11. KW 2024;SBG;M;70 - 79;I;0;0;0;0;1;1;21700
11. KW 2024;SBG;M;70 - 79;N;0;0;0;0;7;7;21700
11. KW 2024;SBG;M;80+;I;0;0;0;0;0;0;13305
11. KW 2024;SBG;M;80+;N;2;0;0;0;16;18;13305
11. KW 2024;SBG;W;0 - 4;I;0;0;0;0;0;0;13389
11. KW 2024;SBG;W;0 - 4;N;0;1;1;0;2;4;13389
11. KW 2024;SBG;W;15 - 29;I;0;0;0;0;0;0;46528
11. KW 2024;SBG;W;15 - 29;N;0;0;0;0;0;0;46528
11. KW 2024;SBG;W;30 - 44;I;0;0;0;0;0;0;58079
11. KW 2024;SBG;W;30 - 44;N;0;0;0;0;0;0;58079
11. KW 2024;SBG;W;45 - 59;I;0;0;0;0;0;0;61266
11. KW 2024;SBG;W;45 - 59;N;0;0;0;0;2;2;61266
11. KW 2024;SBG;W;5 - 14;I;0;0;0;0;0;0;27097
11. KW 2024;SBG;W;5 - 14;N;0;0;0;1;0;1;27097
11. KW 2024;SBG;W;60 - 69;I;0;0;0;0;0;0;38008
11. KW 2024;SBG;W;60 - 69;N;0;0;0;0;0;0;38008
11. KW 2024;SBG;W;70 - 79;I;0;0;0;0;0;0;26888
11. KW 2024;SBG;W;70 - 79;N;0;0;0;0;4;4;26888
11. KW 2024;SBG;W;80+;I;0;0;0;0;0;0;20380
11. KW 2024;SBG;W;80+;N;1;1;1;1;16;20;20380
11. KW 2024;ST;M;0 - 4;I;0;0;0;0;0;0;28320
11. KW 2024;ST;M;0 - 4;N;0;0;2;0;15;17;28320
11. KW 2024;ST;M;15 - 29;I;0;0;0;0;1;1;105918
11. KW 2024;ST;M;15 - 29;N;0;1;0;0;3;4;105918
11. KW 2024;ST;M;30 - 44;I;0;0;0;0;0;0;129810
11. KW 2024;ST;M;30 - 44;N;0;0;0;1;5;6;129810
11. KW 2024;ST;M;45 - 59;I;0;0;0;0;1;1;136822
11. KW 2024;ST;M;45 - 59;N;0;0;1;0;7;8;136822
11. KW 2024;ST;M;5 - 14;I;0;0;0;0;0;0;59916
11. KW 2024;ST;M;5 - 14;N;0;0;1;0;4;4;59916
11. KW 2024;ST;M;60 - 69;I;0;0;0;0;2;2;84571
11. KW 2024;ST;M;60 - 69;N;1;0;2;0;17;20;84571
11. KW 2024;ST;M;70 - 79;I;0;0;0;0;1;1;50408
11. KW 2024;ST;M;70 - 79;N;1;1;2;1;22;26;50408
11. KW 2024;ST;M;80+;I;0;0;0;0;2;2;32053
11. KW 2024;ST;M;80+;N;2;1;6;0;34;43;32053
11. KW 2024;ST;W;0 - 4;I;0;0;0;0;0;0;27116
11. KW 2024;ST;W;0 - 4;N;0;0;5;0;10;15;27116
11. KW 2024;ST;W;15 - 29;I;0;0;0;0;1;1;97610
11. KW 2024;ST;W;15 - 29;N;0;0;0;0;0;0;97610
11. KW 2024;ST;W;30 - 44;I;0;0;0;0;0;0;123606
11. KW 2024;ST;W;30 - 44;N;0;0;0;0;0;0;123606
11. KW 2024;ST;W;45 - 59;I;0;0;0;1;1;1;135454
11. KW 2024;ST;W;45 - 59;N;0;1;2;0;7;10;135454
11. KW 2024;ST;W;5 - 14;I;0;0;0;0;0;0;55967
11. KW 2024;ST;W;5 - 14;N;0;0;0;0;1;1;55967
11. KW 2024;ST;W;60 - 69;I;0;0;0;0;0;0;88980
11. KW 2024;ST;W;60 - 69;N;0;1;0;0;8;9;88980
11. KW 2024;ST;W;70 - 79;I;0;0;0;0;2;2;61136
11. KW 2024;ST;W;70 - 79;N;0;1;5;0;13;18;61136
11. KW 2024;ST;W;80+;I;0;0;0;0;0;0;52114
11. KW 2024;ST;W;80+;N;1;1;5;1;32;40;52114
11. KW 2024;T;M;0 - 4;I;0;0;0;0;0;0;18862
11. KW 2024;T;M;0 - 4;N;0;0;7;0;9;16;18862
11. KW 2024;T;M;15 - 29;I;0;0;0;0;0;0;68441
11. KW 2024;T;M;15 - 29;N;0;0;0;0;0;0;68441
11. KW 2024;T;M;30 - 44;I;0;0;0;0;0;0;81200
11. KW 2024;T;M;30 - 44;N;0;0;0;1;3;4;81200
11. KW 2024;T;M;45 - 59;I;0;0;0;0;2;2;82253
11. KW 2024;T;M;45 - 59;N;0;0;0;0;7;7;82253
11. KW 2024;T;M;5 - 14;I;0;0;0;0;0;0;38619
11. KW 2024;T;M;5 - 14;N;0;1;0;0;2;3;38619
11. KW 2024;T;M;60 - 69;I;0;0;0;0;2;2;47228
11. KW 2024;T;M;60 - 69;N;0;0;0;0;9;9;47228
11. KW 2024;T;M;70 - 79;I;0;0;0;0;0;0;28439
11. KW 2024;T;M;70 - 79;N;0;1;0;0;10;11;28439
11. KW 2024;T;M;80+;I;0;0;0;0;0;0;18095
11. KW 2024;T;M;80+;N;0;2;1;0;21;24;18095
11. KW 2024;T;W;0 - 4;I;0;0;0;0;0;0;18059
11. KW 2024;T;W;0 - 4;N;0;0;4;0;7;11;18059
11. KW 2024;T;W;15 - 29;I;0;0;0;0;0;0;63618
11. KW 2024;T;W;15 - 29;N;0;0;0;0;0;0;63618
11. KW 2024;T;W;30 - 44;I;0;0;0;0;0;0;79720
11. KW 2024;T;W;30 - 44;N;1;0;0;0;2;3;79720
11. KW 2024;T;W;45 - 59;I;0;0;1;1;0;1;83993
11. KW 2024;T;W;45 - 59;N;0;1;0;0;3;4;83993
11. KW 2024;T;W;5 - 14;I;0;0;0;0;0;0;36455
11. KW 2024;T;W;5 - 14;N;0;0;0;0;1;1;36455
11. KW 2024;T;W;60 - 69;I;0;0;0;0;1;1;49749
11. KW 2024;T;W;60 - 69;N;0;0;0;0;5;5;49749
11. KW 2024;T;W;70 - 79;I;0;0;0;0;1;1;34146
11. KW 2024;T;W;70 - 79;N;0;0;0;1;9;10;34146
11. KW 2024;T;W;80+;I;0;0;0;0;1;1;27093
11. KW 2024;T;W;80+;N;0;1;2;2;20;25;27093
11. KW 2024;V;M;0 - 4;I;0;0;0;0;0;0;11015
11. KW 2024;V;M;0 - 4;N;0;0;2;0;6;8;11015
11. KW 2024;V;M;15 - 29;I;0;0;0;0;0;0;36807
11. KW 2024;V;M;15 - 29;N;0;0;0;0;3;3;36807
11. KW 2024;V;M;30 - 44;I;0;0;0;0;0;0;42631
11. KW 2024;V;M;30 - 44;N;0;0;0;0;0;0;42631
11. KW 2024;V;M;45 - 59;I;0;0;0;0;0;0;43730
11. KW 2024;V;M;45 - 59;N;0;0;0;0;0;0;43730
11. KW 2024;V;M;5 - 14;I;0;0;0;0;0;0;22388
11. KW 2024;V;M;5 - 14;N;0;1;0;0;1;2;22388
11. KW 2024;V;M;60 - 69;I;0;0;0;0;0;0;24085
11. KW 2024;V;M;60 - 69;N;3;0;1;1;6;10;24085
11. KW 2024;V;M;70 - 79;I;0;0;0;0;1;1;14509
11. KW 2024;V;M;70 - 79;N;0;0;1;0;6;7;14509
11. KW 2024;V;M;80+;I;0;0;0;0;0;0;8971
11. KW 2024;V;M;80+;N;0;0;0;2;8;10;8971
11. KW 2024;V;W;0 - 4;I;0;0;0;0;0;0;10198
11. KW 2024;V;W;0 - 4;N;0;0;1;0;3;4;10198
11. KW 2024;V;W;15 - 29;I;0;0;0;0;0;0;33295
11. KW 2024;V;W;15 - 29;N;0;0;0;0;1;1;33295
11. KW 2024;V;W;30 - 44;I;0;0;0;0;0;0;41672
11. KW 2024;V;W;30 - 44;N;0;0;0;0;0;0;41672
11. KW 2024;V;W;45 - 59;I;0;0;0;0;0;0;43635
11. KW 2024;V;W;45 - 59;N;0;1;0;0;0;1;43635
11. KW 2024;V;W;5 - 14;I;0;0;0;0;0;0;21134
11. KW 2024;V;W;5 - 14;N;0;0;0;0;2;2;21134
11. KW 2024;V;W;60 - 69;I;0;0;0;0;0;0;25172
11. KW 2024;V;W;60 - 69;N;0;0;0;0;2;2;25172
11. KW 2024;V;W;70 - 79;I;0;0;0;0;0;0;17098
11. KW 2024;V;W;70 - 79;N;0;0;1;0;4;4;17098
11. KW 2024;V;W;80+;I;0;0;0;0;0;0;13633
11. KW 2024;V;W;80+;N;1;2;0;1;4;8;13633
11. KW 2024;W;M;0 - 4;I;0;0;0;0;0;0;49120
11. KW 2024;W;M;0 - 4;N;0;0;9;0;17;21;49120
11. KW 2024;W;M;15 - 29;I;0;0;0;0;0;0;201885
11. KW 2024;W;M;15 - 29;N;0;0;0;0;1;1;201885
11. KW 2024;W;M;30 - 44;I;0;1;0;0;1;2;239269
11. KW 2024;W;M;30 - 44;N;0;1;0;0;5;6;239269
11. KW 2024;W;M;45 - 59;I;0;0;0;0;3;3;196174
11. KW 2024;W;M;45 - 59;N;1;0;0;0;6;7;196174
11. KW 2024;W;M;5 - 14;I;0;0;0;0;0;0;100202
11. KW 2024;W;M;5 - 14;N;0;1;0;0;2;3;100202
11. KW 2024;W;M;60 - 69;I;0;0;0;0;5;5;100526
11. KW 2024;W;M;60 - 69;N;1;0;0;0;13;14;100526
11. KW 2024;W;M;70 - 79;I;0;0;1;0;1;1;59506
11. KW 2024;W;M;70 - 79;N;0;2;1;0;23;26;59506
11. KW 2024;W;M;80+;I;0;0;0;0;2;2;36229
11. KW 2024;W;M;80+;N;1;0;0;1;16;18;36229
11. KW 2024;W;W;0 - 4;I;0;0;0;0;0;0;46289
11. KW 2024;W;W;0 - 4;N;0;0;6;0;12;17;46289
11. KW 2024;W;W;15 - 29;I;0;0;0;0;0;0;196411
11. KW 2024;W;W;15 - 29;N;0;0;0;0;2;2;196411
11. KW 2024;W;W;30 - 44;I;0;0;0;0;0;0;231202
11. KW 2024;W;W;30 - 44;N;0;0;0;0;11;11;231202
11. KW 2024;W;W;45 - 59;I;0;0;0;0;1;1;203324
11. KW 2024;W;W;45 - 59;N;1;1;0;0;2;4;203324
11. KW 2024;W;W;5 - 14;I;0;0;0;0;0;0;93681
11. KW 2024;W;W;5 - 14;N;0;0;0;0;7;7;93681
11. KW 2024;W;W;60 - 69;I;0;0;0;0;0;0;110782
11. KW 2024;W;W;60 - 69;N;0;2;1;0;12;14;110782
11. KW 2024;W;W;70 - 79;I;0;0;0;0;2;2;79875
11. KW 2024;W;W;70 - 79;N;4;4;0;0;17;22;79875
11. KW 2024;W;W;80+;I;0;0;0;0;0;0;61285
11. KW 2024;W;W;80+;N;5;1;1;2;35;42;61285
12. KW 2024;BGL;M;0 - 4;I;0;0;0;0;0;0;6041
12. KW 2024;BGL;M;0 - 4;N;0;0;1;0;1;2;6041
12. KW 2024;BGL;M;15 - 29;I;0;0;0;0;0;0;21205
12. KW 2024;BGL;M;15 - 29;N;0;0;0;0;0;0;21205
12. KW 2024;BGL;M;30 - 44;I;0;0;0;0;0;0;27093
12. KW 2024;BGL;M;30 - 44;N;0;0;0;0;2;2;27093
12. KW 2024;BGL;M;45 - 59;I;0;0;0;0;0;0;33970
12. KW 2024;BGL;M;45 - 59;N;0;0;0;0;0;0;33970
12. KW 2024;BGL;M;5 - 14;I;0;0;0;0;0;0;14285
12. KW 2024;BGL;M;5 - 14;N;0;0;0;0;1;1;14285
12. KW 2024;BGL;M;60 - 69;I;0;0;0;0;1;1;23073
12. KW 2024;BGL;M;60 - 69;N;0;0;0;0;2;2;23073
12. KW 2024;BGL;M;70 - 79;I;1;0;0;0;0;1;14299
12. KW 2024;BGL;M;70 - 79;N;2;0;1;0;6;8;14299
12. KW 2024;BGL;M;80+;I;0;0;0;0;0;0;7816
12. KW 2024;BGL;M;80+;N;0;1;0;0;7;7;7816
12. KW 2024;BGL;W;0 - 4;I;0;0;0;0;0;0;5757
12. KW 2024;BGL;W;0 - 4;N;0;0;2;0;2;4;5757
12. KW 2024;BGL;W;15 - 29;I;0;0;0;0;0;0;19664
12. KW 2024;BGL;W;15 - 29;N;0;0;0;0;4;4;19664
12. KW 2024;BGL;W;30 - 44;I;0;0;0;0;0;0;27851
12. KW 2024;BGL;W;30 - 44;N;0;0;0;0;1;1;27851
12. KW 2024;BGL;W;45 - 59;I;0;0;0;0;0;0;34998
12. KW 2024;BGL;W;45 - 59;N;0;0;0;0;2;2;34998
12. KW 2024;BGL;W;5 - 14;I;0;0;0;0;0;0;13518
12. KW 2024;BGL;W;5 - 14;N;0;0;0;0;0;0;13518
12. KW 2024;BGL;W;60 - 69;I;0;0;0;0;0;0;23990
12. KW 2024;BGL;W;60 - 69;N;0;0;0;0;1;1;23990
12. KW 2024;BGL;W;70 - 79;I;0;0;0;0;0;0;16066
12. KW 2024;BGL;W;70 - 79;N;0;0;0;0;1;1;16066
12. KW 2024;BGL;W;80+;I;0;0;0;0;0;0;12325
12. KW 2024;BGL;W;80+;N;1;0;0;2;11;14;12325
12. KW 2024;KTN;M;0 - 4;I;0;0;0;0;0;0;11896
12. KW 2024;KTN;M;0 - 4;N;0;0;0;0;6;6;11896
12. KW 2024;KTN;M;15 - 29;I;0;0;0;0;1;1;44088
12. KW 2024;KTN;M;15 - 29;N;0;0;0;0;2;2;44088
12. KW 2024;KTN;M;30 - 44;I;0;0;0;0;0;0;53732
12. KW 2024;KTN;M;30 - 44;N;0;0;0;0;2;2;53732
12. KW 2024;KTN;M;45 - 59;I;0;0;0;0;0;0;60965
12. KW 2024;KTN;M;45 - 59;N;0;1;0;0;7;7;60965
12. KW 2024;KTN;M;5 - 14;I;0;0;0;0;0;0;26502
12. KW 2024;KTN;M;5 - 14;N;0;1;0;0;3;4;26502
12. KW 2024;KTN;M;60 - 69;I;0;0;0;0;0;0;41100
12. KW 2024;KTN;M;60 - 69;N;2;0;1;0;6;7;41100
12. KW 2024;KTN;M;70 - 79;I;0;0;0;0;1;1;25104
12. KW 2024;KTN;M;70 - 79;N;0;1;2;1;9;13;25104
12. KW 2024;KTN;M;80+;I;0;0;0;0;0;0;15181
12. KW 2024;KTN;M;80+;N;0;1;0;0;23;24;15181
12. KW 2024;KTN;W;0 - 4;I;0;0;0;0;0;0;11251
12. KW 2024;KTN;W;0 - 4;N;0;0;0;0;5;5;11251
12. KW 2024;KTN;W;15 - 29;I;0;0;0;0;0;0;40341
12. KW 2024;KTN;W;15 - 29;N;0;0;0;0;0;0;40341
12. KW 2024;KTN;W;30 - 44;I;0;0;0;0;0;0;52840
12. KW 2024;KTN;W;30 - 44;N;0;0;0;0;2;2;52840
12. KW 2024;KTN;W;45 - 59;I;0;0;0;0;0;0;62807
12. KW 2024;KTN;W;45 - 59;N;1;0;0;1;5;7;62807
12. KW 2024;KTN;W;5 - 14;I;0;0;0;0;0;0;25149
12. KW 2024;KTN;W;5 - 14;N;0;0;0;0;1;1;25149
12. KW 2024;KTN;W;60 - 69;I;0;0;0;0;0;0;43860
12. KW 2024;KTN;W;60 - 69;N;1;0;0;0;5;5;43860
12. KW 2024;KTN;W;70 - 79;I;0;0;0;0;0;0;30129
12. KW 2024;KTN;W;70 - 79;N;0;0;2;0;7;9;30129
12. KW 2024;KTN;W;80+;I;0;0;0;0;0;0;24799
12. KW 2024;KTN;W;80+;N;1;5;2;1;20;29;24799
12. KW 2024;NÖ;M;0 - 4;I;0;0;0;0;0;0;39610
12. KW 2024;NÖ;M;0 - 4;N;0;0;5;0;9;14;39610
12. KW 2024;NÖ;M;15 - 29;I;0;0;0;0;0;0;134628
12. KW 2024;NÖ;M;15 - 29;N;1;0;0;0;4;4;134628
12. KW 2024;NÖ;M;30 - 44;I;0;0;0;0;0;0;165831
12. KW 2024;NÖ;M;30 - 44;N;0;0;0;0;0;0;165831
12. KW 2024;NÖ;M;45 - 59;I;0;0;0;0;0;0;190844
12. KW 2024;NÖ;M;45 - 59;N;1;0;1;0;13;15;190844
12. KW 2024;NÖ;M;5 - 14;I;0;0;0;0;0;0;88473
12. KW 2024;NÖ;M;5 - 14;N;0;1;2;0;4;7;88473
12. KW 2024;NÖ;M;60 - 69;I;0;0;0;0;0;0;115311
12. KW 2024;NÖ;M;60 - 69;N;0;1;1;0;8;10;115311
12. KW 2024;NÖ;M;70 - 79;I;0;0;0;0;3;3;68861
12. KW 2024;NÖ;M;70 - 79;N;2;0;0;0;28;29;68861
12. KW 2024;NÖ;M;80+;I;0;0;0;0;2;2;44640
12. KW 2024;NÖ;M;80+;N;3;3;0;0;37;40;44640
12. KW 2024;NÖ;W;0 - 4;I;0;0;0;0;1;1;37713
12. KW 2024;NÖ;W;0 - 4;N;0;1;1;1;13;15;37713
12. KW 2024;NÖ;W;15 - 29;I;0;0;0;0;0;0;124365
12. KW 2024;NÖ;W;15 - 29;N;0;0;0;0;2;2;124365
12. KW 2024;NÖ;W;30 - 44;I;0;0;0;0;0;0;165372
12. KW 2024;NÖ;W;30 - 44;N;0;1;0;0;2;3;165372
12. KW 2024;NÖ;W;45 - 59;I;0;0;0;0;1;1;194577
12. KW 2024;NÖ;W;45 - 59;N;0;0;0;0;3;3;194577
12. KW 2024;NÖ;W;5 - 14;I;0;0;0;0;0;0;83682
12. KW 2024;NÖ;W;5 - 14;N;0;0;0;0;3;3;83682
12. KW 2024;NÖ;W;60 - 69;I;0;0;0;0;1;1;120346
12. KW 2024;NÖ;W;60 - 69;N;0;2;0;0;8;10;120346
12. KW 2024;NÖ;W;70 - 79;I;0;0;0;0;1;1;81779
12. KW 2024;NÖ;W;70 - 79;N;1;1;0;0;18;20;81779
12. KW 2024;NÖ;W;80+;I;0;0;0;0;1;1;67691
12. KW 2024;NÖ;W;80+;N;1;0;0;0;24;25;67691
12. KW 2024;OÖ;M;0 - 4;I;0;0;1;0;1;2;38580
12. KW 2024;OÖ;M;0 - 4;N;1;0;3;0;9;13;38580
12. KW 2024;OÖ;M;15 - 29;I;0;0;0;0;1;1;133123
12. KW 2024;OÖ;M;15 - 29;N;1;0;0;0;1;2;133123
12. KW 2024;OÖ;M;30 - 44;I;0;0;0;0;0;0;159471
12. KW 2024;OÖ;M;30 - 44;N;0;0;0;0;2;2;159471
12. KW 2024;OÖ;M;45 - 59;I;0;0;0;0;1;1;161023
12. KW 2024;OÖ;M;45 - 59;N;0;1;0;0;11;12;161023
12. KW 2024;OÖ;M;5 - 14;I;0;0;0;0;0;0;80560
12. KW 2024;OÖ;M;5 - 14;N;1;0;1;0;8;9;80560
12. KW 2024;OÖ;M;60 - 69;I;0;0;0;0;1;1;99033
12. KW 2024;OÖ;M;60 - 69;N;3;1;0;2;18;22;99033
12. KW 2024;OÖ;M;70 - 79;I;0;0;0;0;0;0;56426
12. KW 2024;OÖ;M;70 - 79;N;1;0;1;1;24;27;56426
12. KW 2024;OÖ;M;80+;I;0;0;0;0;0;0;34222
12. KW 2024;OÖ;M;80+;N;0;0;0;1;33;34;34222
12. KW 2024;OÖ;W;0 - 4;I;0;0;0;0;1;1;36431
12. KW 2024;OÖ;W;0 - 4;N;1;0;1;0;15;17;36431
12. KW 2024;OÖ;W;15 - 29;I;0;0;0;0;0;0;121300
12. KW 2024;OÖ;W;15 - 29;N;0;0;0;0;2;2;121300
12. KW 2024;OÖ;W;30 - 44;I;0;0;0;0;0;0;150188
12. KW 2024;OÖ;W;30 - 44;N;0;0;0;0;5;5;150188
12. KW 2024;OÖ;W;45 - 59;I;0;0;0;0;0;0;160021
12. KW 2024;OÖ;W;45 - 59;N;0;0;0;0;5;5;160021
12. KW 2024;OÖ;W;5 - 14;I;0;0;0;0;0;0;75932
12. KW 2024;OÖ;W;5 - 14;N;0;0;1;0;5;6;75932
12. KW 2024;OÖ;W;60 - 69;I;0;0;0;0;0;0;102629
12. KW 2024;OÖ;W;60 - 69;N;2;1;0;0;10;13;102629
12. KW 2024;OÖ;W;70 - 79;I;0;0;0;0;0;0;66672
12. KW 2024;OÖ;W;70 - 79;N;0;0;0;0;11;11;66672
12. KW 2024;OÖ;W;80+;I;0;0;0;0;0;0;54738
12. KW 2024;OÖ;W;80+;N;1;0;0;0;39;40;54738
12. KW 2024;SBG;M;0 - 4;I;0;0;0;0;0;0;14277
12. KW 2024;SBG;M;0 - 4;N;0;0;2;0;6;8;14277
12. KW 2024;SBG;M;15 - 29;I;0;0;0;0;0;0;49284
12. KW 2024;SBG;M;15 - 29;N;0;0;0;0;0;0;49284
12. KW 2024;SBG;M;30 - 44;I;0;0;0;0;1;1;59128
12. KW 2024;SBG;M;30 - 44;N;0;0;0;0;0;0;59128
12. KW 2024;SBG;M;45 - 59;I;0;0;0;0;1;1;59288
12. KW 2024;SBG;M;45 - 59;N;0;1;0;0;1;2;59288
12. KW 2024;SBG;M;5 - 14;I;0;0;0;0;0;0;28337
12. KW 2024;SBG;M;5 - 14;N;0;0;0;1;0;1;28337
12. KW 2024;SBG;M;60 - 69;I;0;0;0;0;0;0;34525
12. KW 2024;SBG;M;60 - 69;N;0;0;0;0;8;8;34525
12. KW 2024;SBG;M;70 - 79;I;0;1;0;0;1;2;21700
12. KW 2024;SBG;M;70 - 79;N;0;0;0;0;10;10;21700
12. KW 2024;SBG;M;80+;I;0;1;0;0;2;3;13305
12. KW 2024;SBG;M;80+;N;1;1;0;0;11;12;13305
12. KW 2024;SBG;W;0 - 4;I;0;0;0;0;0;0;13389
12. KW 2024;SBG;W;0 - 4;N;0;0;1;0;4;5;13389
12. KW 2024;SBG;W;15 - 29;I;0;0;0;0;0;0;46528
12. KW 2024;SBG;W;15 - 29;N;0;0;0;0;1;1;46528
12. KW 2024;SBG;W;30 - 44;I;0;0;0;0;0;0;58079
12. KW 2024;SBG;W;30 - 44;N;0;0;0;1;2;3;58079
12. KW 2024;SBG;W;45 - 59;I;0;0;0;0;0;0;61266
12. KW 2024;SBG;W;45 - 59;N;0;0;0;0;2;2;61266
12. KW 2024;SBG;W;5 - 14;I;0;0;0;0;0;0;27097
12. KW 2024;SBG;W;5 - 14;N;0;0;0;0;0;0;27097
12. KW 2024;SBG;W;60 - 69;I;0;0;0;0;0;0;38008
12. KW 2024;SBG;W;60 - 69;N;0;0;0;1;5;5;38008
12. KW 2024;SBG;W;70 - 79;I;0;0;0;0;0;0;26888
12. KW 2024;SBG;W;70 - 79;N;0;0;0;0;6;6;26888
12. KW 2024;SBG;W;80+;I;0;0;0;0;0;0;20380
12. KW 2024;SBG;W;80+;N;2;0;2;0;11;14;20380
12. KW 2024;ST;M;0 - 4;I;0;0;0;0;0;0;28320
12. KW 2024;ST;M;0 - 4;N;0;0;6;0;19;25;28320
12. KW 2024;ST;M;15 - 29;I;0;0;0;0;0;0;105918
12. KW 2024;ST;M;15 - 29;N;0;0;0;0;0;0;105918
12. KW 2024;ST;M;30 - 44;I;0;0;0;0;0;0;129810
12. KW 2024;ST;M;30 - 44;N;0;0;0;0;3;3;129810
12. KW 2024;ST;M;45 - 59;I;0;0;0;0;3;3;136822
12. KW 2024;ST;M;45 - 59;N;0;0;0;0;8;8;136822
12. KW 2024;ST;M;5 - 14;I;0;0;0;0;1;1;59916
12. KW 2024;ST;M;5 - 14;N;0;0;0;0;5;5;59916
12. KW 2024;ST;M;60 - 69;I;0;0;0;0;0;0;84571
12. KW 2024;ST;M;60 - 69;N;1;0;1;1;9;12;84571
12. KW 2024;ST;M;70 - 79;I;1;0;0;0;2;3;50408
12. KW 2024;ST;M;70 - 79;N;0;0;3;1;25;28;50408
12. KW 2024;ST;M;80+;I;0;0;0;0;1;1;32053
12. KW 2024;ST;M;80+;N;1;1;5;0;40;45;32053
12. KW 2024;ST;W;0 - 4;I;0;0;0;0;0;0;27116
12. KW 2024;ST;W;0 - 4;N;0;0;3;0;12;14;27116
12. KW 2024;ST;W;15 - 29;I;0;0;0;0;0;0;97610
12. KW 2024;ST;W;15 - 29;N;0;0;0;0;0;0;97610
12. KW 2024;ST;W;30 - 44;I;0;0;0;0;0;0;123606
12. KW 2024;ST;W;30 - 44;N;0;0;0;0;2;2;123606
12. KW 2024;ST;W;45 - 59;I;0;0;0;0;0;0;135454
12. KW 2024;ST;W;45 - 59;N;0;0;1;0;9;10;135454
12. KW 2024;ST;W;5 - 14;I;0;0;0;0;0;0;55967
12. KW 2024;ST;W;5 - 14;N;0;1;0;0;2;2;55967
12. KW 2024;ST;W;60 - 69;I;0;0;0;1;0;1;88980
12. KW 2024;ST;W;60 - 69;N;1;1;0;0;4;6;88980
12. KW 2024;ST;W;70 - 79;I;0;0;0;0;0;0;61136
12. KW 2024;ST;W;70 - 79;N;1;1;2;0;19;22;61136
12. KW 2024;ST;W;80+;I;1;0;1;0;1;3;52114
12. KW 2024;ST;W;80+;N;0;1;1;0;31;33;52114
12. KW 2024;T;M;0 - 4;I;0;0;0;0;0;0;18862
12. KW 2024;T;M;0 - 4;N;0;0;3;0;8;10;18862
12. KW 2024;T;M;15 - 29;I;0;0;0;0;0;0;68441
12. KW 2024;T;M;15 - 29;N;0;0;0;0;3;3;68441
12. KW 2024;T;M;30 - 44;I;0;0;0;0;0;0;81200
12. KW 2024;T;M;30 - 44;N;0;0;0;0;0;0;81200
12. KW 2024;T;M;45 - 59;I;0;0;0;0;2;2;82253
12. KW 2024;T;M;45 - 59;N;0;0;0;0;1;1;82253
12. KW 2024;T;M;5 - 14;I;0;0;0;0;0;0;38619
12. KW 2024;T;M;5 - 14;N;0;0;0;0;2;2;38619
12. KW 2024;T;M;60 - 69;I;1;0;0;0;0;1;47228
12. KW 2024;T;M;60 - 69;N;2;0;0;1;10;12;47228
12. KW 2024;T;M;70 - 79;I;0;0;0;0;0;0;28439
12. KW 2024;T;M;70 - 79;N;0;1;0;0;8;9;28439
12. KW 2024;T;M;80+;I;0;0;0;0;0;0;18095
12. KW 2024;T;M;80+;N;1;0;2;0;23;26;18095
12. KW 2024;T;W;0 - 4;I;0;1;0;0;2;2;18059
12. KW 2024;T;W;0 - 4;N;0;0;3;0;5;8;18059
12. KW 2024;T;W;15 - 29;I;0;0;0;0;0;0;63618
12. KW 2024;T;W;15 - 29;N;0;0;0;0;1;1;63618
